	may	may	may		be						があるかもしれない
	may	may	may	not	be						はないかもしれない
	may	may	may		feel						を感（かん）じるかもしれない
	may	may	may	not	feel						を感（かん）じないかもしれない
	may	may	may	be able to	feel						を感（かん）じることができるかもしれない
	may	may	may	not be able to	feel						を感（かん）じることはできないかもしれない
	can	can	can		be						がある可能性（かのうせい）がある
	can	can	can	not	be						がある可能性（かのうせい）はない
	can	can	can		feel						を感（かん）じることができる
	can	can	can	not	feel						を感（かん）じることはできない
	should	should	should		be						があるほうがいい
	should	should	should	not	be						はないほうがいい
	should	should	should		feel						を感（かん）じるほうがいい
	should	should	should	not	feel						を感（かん）じないほうがいい
	should	should	should		be						があるはずだ
	should	should	should	not	be						があるはずではない
	should	should	should		feel						を感（かん）じるはずだ
	should	should	should	not	feel						を感（かん）じないはずだ
	should	should	should	be able to	feel						を感（かん）じることができるはずだ
	should	should	should	not be able to	feel						を感（かん）じることができるはずがない
	must	must	must		be						があるにちがいない
	must	must	must	not	be						はあってはならない
	must	must	must		feel						を感（かん）じるにちがいない
	must	must	must	not	feel						を感（かん）じてはいけない
	must	must	must	be able to	feel						を感（かん）じることができるにちがいない
	must	must	must	not be able to	feel						を感（かん）じることができてはいけない
	had better	had better	had better		be						があるべきだ
	had better	had better	had better	not	be						はあるべきではない
	had better	had better	had better		feel						を感（かん）じるべきだ
	had better	had better	had better	not	feel						を感（かん）じるべきではない
	will have	will have	will have	to	be						がなければいけないだろう
	will not have	will not have	will not have	to	be						はなくてもいいだろう
	will have	will have	will have	to	feel						を感（かん）じなければいけないだろう
	will not have	will not have	will not have	to	feel						を感（かん）じなくてもいいだろう
	will have	will have	will have	to be able to	feel						を感（かん）じることができなければいけないだろう
	will not have	will not have	will not have	to be able to	feel						を感（かん）じることはできなくてもいいだろう
	may have	may have	may have	to	be						がなければいけないかもしれない
	may not have	may not have	may not have	to	be						はなくてもいいかもしれない
	may have	may have	may have	to	feel						を感（かん）じなければいけないかもしれない
	may not have	may not have	may not have	to	feel						を感（かん）じなくてもいいかもしれない
	may have	may have	may have	to be able to	feel						を感（かん）じることができなければいけないかもしれない
	may not have	may not have	may not have	to be able to	feel						を感（かん）じることはできなくてもいいかもしれない
step-4	have	has	have		been				（ずっと）	形容詞	がある
	have	has	have	not	been				（ずっと）	形容詞	はない
	have	has	have		been						があったことがある
	have	has	have	not	been						があったことはない
	have	has	have		felt						を感（かん）じたことがある
	have	has	have	not	felt						を感（かん）じたことはない
	had	had	had		been		till then		それまでずっと	形容詞	があった
	had	had	had	not	been		till then		それまでずっと	形容詞	はなかった
	had	had	had		been		before that		それ以前（いぜん）	形容詞	があったことがあった
	had	had	had	not	been		before that		それ以前（いぜん）	形容詞	があったことはなかった
	had	had	had		felt		before that		それ以前（いぜん）	形容詞	を感（かん）じたことがあった
	had	had	had	not	felt		before that		それ以前（いぜん）	形容詞	を感（かん）じたことはなかった
step-5	may have	may have	may have		been						があったかもしれない
	may not have	may not have	may not have		been						はなかったかもしれない
	may have	may have	may have		felt						を感（かん）じたかもしれない
	may not have	may not have	may not have		felt						を感（かん）じなかったかもしれない
	can not have	can not have	can not have		been						があったはずがない
	can not have	can not have	can not have		felt						を感（かん）じたはずがない
	should have	should have	should have		been						があるほうがよかった
	should not have	should not have	should not have		been						はないほうがよかった
	should have	should have	should have		felt						を感（かん）じるほうがよかった
	should not have	should not have	should not have		felt						を感（かん）じないほうがよかった
	must have	must have	must have		been						があったにちがいない
	must not have	must not have	must not have		been						はなかったにちがいない
	must have	must have	must have		felt						を感（かん）じたにちがいない
	must not have	must not have	must not have		felt						を感（かん）じなかったにちがいない
step-6	would	would	would		be						があっただろう
	would	would	would	not	be						はなかっただろう
	would	would	would		feel						を感（かん）じただろう
	would	would	would	not	feel						を感（かん）じなかっただろう
	would have	would have	would have		been						があったことだろう
	would not have	would not have	would not have		been						はなかったことだろう
	would have	would have	would have		felt						を感（かん）じたことだろう
	would not have	would not have	would not have		felt						を感（かん）じなかったことだろう
	could have	could have	could have		been						があった可能性（かのうせい）がある
	could not have	could not have	could not have		been						があった可能性（かのうせい）はない
	could have	could have	could have		felt						を感（かん）じた可能性（かのうせい）がある
	could not have	could not have	could not have		felt						を感（かん）じた可能性（かのうせい）はない
	might have	might have	might have		been						があったかもしれなかった
	might not have	might not have	might not have		been						はなかったかもしれなかった
	might have	might have	might have		felt						を感（かん）じたかもしれなかった
	might not have	might not have	might not have		felt						を感（かん）じなかったかもしれなかった
