	will not have	will not have	will not have	to	be						でいなくてもいいだろう
	will have	will have	will have	to	feel						にならなければいけないだろう
	will not have	will not have	will not have	to	feel						にならなくてもいいだろう
	will have	will have	will have	to be able to	feel						になることができるだろう
	will not have	will not have	will not have	to be able to	feel						になることはできなくてもいいだろう
	may have	may have	may have	to	be						でいなければいけないかもしれない
	may not have	may not have	may not have	to	be						でいなくてもいいかもしれない
	may have	may have	may have	to	feel						にならなければいけないかもしれない
	may not have	may not have	may not have	to	feel						にならなくてもいいかもしれない
	may have	may have	may have	to be able to	feel						になることができなければいけないかもしれない
	may not have	may not have	may not have	to be able to	feel						になることはできなくてもいいかもしれない
step-4	have	has	have		been				（ずっと）	形容詞	だ
	have	has	have	not	been				（ずっと）	形容詞	ではない
	have	has	have		been						だったことがある
	have	has	have	not	been						だったことはない
	have	has	have		felt						になったことがある
	have	has	have	not	felt						になったことはない
	had	had	had		been		till then		それまでずっと	形容詞	だった
	had	had	had	not	been		till then		それまでずっと	形容詞	ではなかった
	had	had	had		been		before that		それ以前（いぜん）	形容詞	だったことがあった
	had	had	had	not	been		before that		それ以前（いぜん）	形容詞	だったことはなかった
	had	had	had		felt		before that		それ以前（いぜん）	形容詞	になったことがあった
	had	had	had	not	felt		before that		それ以前（いぜん）	形容詞	になったことはなかった
step-5	may have	may have	may have		been						だったかもしれない
	may not have	may not have	may not have		been						ではなかったかもしれない
	may have	may have	may have		felt						になったかもしれない
	may not have	may not have	may not have		felt						にならなかったかもしれない
	can not have	can not have	can not have		been						だったはずがない
	can not have	can not have	can not have		felt						になったはずがない
	should have	should have	should have		been						のほうがよかった
	should not have	should not have	should not have		been						でないほうがよかった
	should have	should have	should have		felt						になるほうがよかった
	should not have	should not have	should not have		felt						にならないほうがよかった
	must have	must have	must have		been						だったにちがいない
	must not have	must not have	must not have		been						でなかったにちがいない
	must have	must have	must have		felt						になったにちがいない
	must not have	must not have	must not have		felt						にならなかったにちがいない
step-6	would	would	would		be						だっただろう
	would	would	would	not	be						ではなかっただろう
	would	would	would		feel						になっただろう
	would	would	would	not	feel						にならなかっただろう
	would have	would have	would have		been						だったことだろう
	would not have	would not have	would not have		been						でなかったことだろう
	would have	would have	would have		felt						になったことだろう
	would not have	would not have	would not have		felt						にならなかったことだろう
	could have	could have	could have		been						だった可能性（かのうせい）がある
	could not have	could not have	could not have		been						だった可能性（かのうせい）はない
	could have	could have	could have		felt						になった可能性（かのうせい）がある
	could not have	could not have	could not have		felt						になった可能性（かのうせい）はない
	might have	might have	might have		been						だったかもしれなかった
	might not have	might not have	might not have		been						ではなかったかもしれなかった
	might have	might have	might have		felt						になったかもしれなかった
	might not have	might not have	might not have		felt						にならなかったかもしれなかった
